timestamp,symbol,strategy,ema20,ema50,ema200,close,adx,rsi,adx_rising
2025-04-11 21:16:36,MSFT,short_trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:16:36,META,trend,536.69,535.75,538.57,537.36,27.64,55.87,1
2025-04-11 21:16:37,AMD,trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:16:37,AMD,reversion,93.06,91.96,90.44,93.94,0,63.47,0
2025-04-11 21:16:37,AMD,short_trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:16:37,NFLX,trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:16:37,NFLX,reversion,915.31,916.19,918.39,916.99,0,55.95,0
2025-04-11 21:16:37,NFLX,short_trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:17:38,AAPL,trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:17:38,AAPL,reversion,187.59,188.08,189.61,188.16,0,56.05,0
2025-04-11 21:17:38,AAPL,short_trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:17:38,NVDA,trend,109.11,109.05,108.7,108.8,22.13,38.03,1
2025-04-11 21:17:38,NVDA,reversion,109.11,109.05,108.7,108.8,0,38.03,0
2025-04-11 21:17:38,NVDA,short_trend,109.11,109.05,108.7,108.8,22.13,38.03,0
2025-04-11 21:17:38,TSLA,trend,252.13,252.22,251.77,251.21,23.66,30.99,1
2025-04-11 21:17:38,TSLA,reversion,252.13,252.22,251.77,251.21,0,30.99,0
2025-04-11 21:17:38,TSLA,short_trend,252.13,252.22,251.77,251.21,23.66,30.99,0
2025-04-11 21:17:38,MSFT,trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:17:38,MSFT,reversion,386.65,385.7,383.84,386.81,0,54.69,0
2025-04-11 21:17:38,MSFT,short_trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:17:38,META,trend,536.69,535.75,538.57,537.36,27.64,55.87,1
2025-04-11 21:17:38,AMD,trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:17:38,AMD,reversion,93.06,91.96,90.44,93.94,0,63.47,0
2025-04-11 21:17:38,AMD,short_trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:17:38,NFLX,trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:17:38,NFLX,reversion,915.31,916.19,918.39,916.99,0,55.95,0
2025-04-11 21:17:38,NFLX,short_trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:18:39,AAPL,trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:18:39,AAPL,reversion,187.59,188.08,189.61,188.16,0,56.05,0
2025-04-11 21:18:39,AAPL,short_trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:18:39,NVDA,trend,109.11,109.05,108.7,108.8,22.13,38.03,1
2025-04-11 21:18:39,NVDA,reversion,109.11,109.05,108.7,108.8,0,38.03,0
2025-04-11 21:18:39,NVDA,short_trend,109.11,109.05,108.7,108.8,22.13,38.03,0
2025-04-11 21:18:39,TSLA,trend,252.13,252.22,251.77,251.21,23.66,30.99,1
2025-04-11 21:18:39,TSLA,reversion,252.13,252.22,251.77,251.21,0,30.99,0
2025-04-11 21:18:39,TSLA,short_trend,252.13,252.22,251.77,251.21,23.66,30.99,0
2025-04-11 21:18:40,MSFT,trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:18:40,MSFT,reversion,386.65,385.7,383.84,386.81,0,54.69,0
2025-04-11 21:18:40,MSFT,short_trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:18:40,META,trend,536.69,535.75,538.57,537.36,27.64,55.87,1
2025-04-11 21:18:40,AMD,trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:18:40,AMD,reversion,93.06,91.96,90.44,93.94,0,63.47,0
2025-04-11 21:18:40,AMD,short_trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:18:40,NFLX,trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:18:40,NFLX,reversion,915.31,916.19,918.39,916.99,0,55.95,0
2025-04-11 21:18:40,NFLX,short_trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:19:41,AAPL,trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:19:41,AAPL,reversion,187.59,188.08,189.61,188.16,0,56.05,0
2025-04-11 21:19:41,AAPL,short_trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:19:41,NVDA,trend,109.11,109.05,108.7,108.8,22.13,38.03,1
2025-04-11 21:19:41,NVDA,reversion,109.11,109.05,108.7,108.8,0,38.03,0
2025-04-11 21:19:41,NVDA,short_trend,109.11,109.05,108.7,108.8,22.13,38.03,0
2025-04-11 21:19:41,TSLA,trend,252.13,252.22,251.77,251.21,23.66,30.99,1
2025-04-11 21:19:41,TSLA,reversion,252.13,252.22,251.77,251.21,0,30.99,0
2025-04-11 21:19:41,TSLA,short_trend,252.13,252.22,251.77,251.21,23.66,30.99,0
2025-04-11 21:19:41,MSFT,trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:19:41,MSFT,reversion,386.65,385.7,383.84,386.81,0,54.69,0
2025-04-11 21:19:41,MSFT,short_trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:19:41,META,trend,536.69,535.75,538.57,537.36,27.64,55.87,1
2025-04-11 21:19:41,AMD,trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:19:41,AMD,reversion,93.06,91.96,90.44,93.94,0,63.47,0
2025-04-11 21:19:41,AMD,short_trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:19:42,NFLX,trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:19:42,NFLX,reversion,915.31,916.19,918.39,916.99,0,55.95,0
2025-04-11 21:19:42,NFLX,short_trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:20:42,AAPL,trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:20:42,AAPL,reversion,187.59,188.08,189.61,188.16,0,56.05,0
2025-04-11 21:20:42,AAPL,short_trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:20:43,NVDA,trend,109.11,109.05,108.7,108.8,22.13,38.03,1
2025-04-11 21:20:43,NVDA,reversion,109.11,109.05,108.7,108.8,0,38.03,0
2025-04-11 21:20:43,NVDA,short_trend,109.11,109.05,108.7,108.8,22.13,38.03,0
2025-04-11 21:20:43,TSLA,trend,252.13,252.22,251.77,251.21,23.66,30.99,1
2025-04-11 21:20:43,TSLA,reversion,252.13,252.22,251.77,251.21,0,30.99,0
2025-04-11 21:20:43,TSLA,short_trend,252.13,252.22,251.77,251.21,23.66,30.99,0
2025-04-11 21:20:43,MSFT,trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:20:43,MSFT,reversion,386.65,385.7,383.84,386.81,0,54.69,0
2025-04-11 21:20:43,MSFT,short_trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:20:43,META,trend,536.69,535.75,538.57,537.36,27.64,55.87,1
2025-04-11 21:20:43,AMD,trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:20:43,AMD,reversion,93.06,91.96,90.44,93.94,0,63.47,0
2025-04-11 21:20:43,AMD,short_trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:20:43,NFLX,trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:20:43,NFLX,reversion,915.31,916.19,918.39,916.99,0,55.95,0
2025-04-11 21:20:43,NFLX,short_trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:21:44,AAPL,trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:21:44,AAPL,reversion,187.59,188.08,189.61,188.16,0,56.05,0
2025-04-11 21:21:44,AAPL,short_trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:21:44,NVDA,trend,109.11,109.05,108.7,108.8,22.13,38.03,1
2025-04-11 21:21:44,NVDA,reversion,109.11,109.05,108.7,108.8,0,38.03,0
2025-04-11 21:21:44,NVDA,short_trend,109.11,109.05,108.7,108.8,22.13,38.03,0
2025-04-11 21:21:44,TSLA,trend,252.13,252.22,251.77,251.21,23.66,30.99,1
2025-04-11 21:21:44,TSLA,reversion,252.13,252.22,251.77,251.21,0,30.99,0
2025-04-11 21:21:44,TSLA,short_trend,252.13,252.22,251.77,251.21,23.66,30.99,0
2025-04-11 21:21:44,MSFT,trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:21:44,MSFT,reversion,386.65,385.7,383.84,386.81,0,54.69,0
2025-04-11 21:21:44,MSFT,short_trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:21:45,META,trend,536.69,535.75,538.57,537.36,27.64,55.87,1
2025-04-11 21:21:45,AMD,trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:21:45,AMD,reversion,93.06,91.96,90.44,93.94,0,63.47,0
2025-04-11 21:21:45,AMD,short_trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:21:45,NFLX,trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:21:45,NFLX,reversion,915.31,916.19,918.39,916.99,0,55.95,0
2025-04-11 21:21:45,NFLX,short_trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:22:46,AAPL,trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:22:46,AAPL,reversion,187.59,188.08,189.61,188.16,0,56.05,0
2025-04-11 21:22:46,AAPL,short_trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:22:46,NVDA,trend,109.11,109.05,108.7,108.8,22.13,38.03,1
2025-04-11 21:22:46,NVDA,reversion,109.11,109.05,108.7,108.8,0,38.03,0
2025-04-11 21:22:46,NVDA,short_trend,109.11,109.05,108.7,108.8,22.13,38.03,0
2025-04-11 21:22:46,TSLA,trend,252.13,252.22,251.77,251.21,23.66,30.99,1
2025-04-11 21:22:46,TSLA,reversion,252.13,252.22,251.77,251.21,0,30.99,0
2025-04-11 21:22:46,TSLA,short_trend,252.13,252.22,251.77,251.21,23.66,30.99,0
2025-04-11 21:22:46,MSFT,trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:22:46,MSFT,reversion,386.65,385.7,383.84,386.81,0,54.69,0
2025-04-11 21:22:46,MSFT,short_trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:22:46,META,trend,536.69,535.75,538.57,537.36,27.64,55.87,1
2025-04-11 21:22:46,AMD,trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:22:46,AMD,reversion,93.06,91.96,90.44,93.94,0,63.47,0
2025-04-11 21:22:46,AMD,short_trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:22:47,NFLX,trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:22:47,NFLX,reversion,915.31,916.19,918.39,916.99,0,55.95,0
2025-04-11 21:22:47,NFLX,short_trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:23:47,AAPL,trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:23:47,AAPL,reversion,187.59,188.08,189.61,188.16,0,56.05,0
2025-04-11 21:23:47,AAPL,short_trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:23:48,NVDA,trend,109.11,109.05,108.7,108.8,22.13,38.03,1
2025-04-11 21:23:48,NVDA,reversion,109.11,109.05,108.7,108.8,0,38.03,0
2025-04-11 21:23:48,NVDA,short_trend,109.11,109.05,108.7,108.8,22.13,38.03,0
2025-04-11 21:23:48,TSLA,trend,252.13,252.22,251.77,251.21,23.66,30.99,1
2025-04-11 21:23:48,TSLA,reversion,252.13,252.22,251.77,251.21,0,30.99,0
2025-04-11 21:23:48,TSLA,short_trend,252.13,252.22,251.77,251.21,23.66,30.99,0
2025-04-11 21:23:48,MSFT,trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:23:48,MSFT,reversion,386.65,385.7,383.84,386.81,0,54.69,0
2025-04-11 21:23:48,MSFT,short_trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:23:48,META,trend,536.69,535.75,538.57,537.36,27.64,55.87,1
2025-04-11 21:23:48,AMD,trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:23:48,AMD,reversion,93.06,91.96,90.44,93.94,0,63.47,0
2025-04-11 21:23:48,AMD,short_trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:23:48,NFLX,trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:23:48,NFLX,reversion,915.31,916.19,918.39,916.99,0,55.95,0
2025-04-11 21:23:48,NFLX,short_trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:24:49,AAPL,trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:24:49,AAPL,reversion,187.59,188.08,189.61,188.16,0,56.05,0
2025-04-11 21:24:49,AAPL,short_trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:24:49,NVDA,trend,109.11,109.05,108.7,108.8,22.13,38.03,1
2025-04-11 21:24:49,NVDA,reversion,109.11,109.05,108.7,108.8,0,38.03,0
2025-04-11 21:24:49,NVDA,short_trend,109.11,109.05,108.7,108.8,22.13,38.03,0
2025-04-11 21:24:49,TSLA,trend,252.13,252.22,251.77,251.21,23.66,30.99,1
2025-04-11 21:24:49,TSLA,reversion,252.13,252.22,251.77,251.21,0,30.99,0
2025-04-11 21:24:49,TSLA,short_trend,252.13,252.22,251.77,251.21,23.66,30.99,0
2025-04-11 21:24:50,MSFT,trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:24:50,MSFT,reversion,386.65,385.7,383.84,386.81,0,54.69,0
2025-04-11 21:24:50,MSFT,short_trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:24:50,META,trend,536.69,535.75,538.57,537.36,27.64,55.87,1
2025-04-11 21:24:50,AMD,trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:24:50,AMD,reversion,93.06,91.96,90.44,93.94,0,63.47,0
2025-04-11 21:24:50,AMD,short_trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:24:50,NFLX,trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:24:50,NFLX,reversion,915.31,916.19,918.39,916.99,0,55.95,0
2025-04-11 21:24:50,NFLX,short_trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:25:51,AAPL,trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:25:51,AAPL,reversion,187.59,188.08,189.61,188.16,0,56.05,0
2025-04-11 21:25:51,AAPL,short_trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:25:51,NVDA,trend,109.11,109.05,108.7,108.8,22.13,38.03,1
2025-04-11 21:25:51,NVDA,reversion,109.11,109.05,108.7,108.8,0,38.03,0
2025-04-11 21:25:51,NVDA,short_trend,109.11,109.05,108.7,108.8,22.13,38.03,0
2025-04-11 21:25:51,TSLA,trend,252.13,252.22,251.77,251.21,23.66,30.99,1
2025-04-11 21:25:51,TSLA,reversion,252.13,252.22,251.77,251.21,0,30.99,0
2025-04-11 21:25:51,TSLA,short_trend,252.13,252.22,251.77,251.21,23.66,30.99,0
2025-04-11 21:25:51,MSFT,trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:25:51,MSFT,reversion,386.65,385.7,383.84,386.81,0,54.69,0
2025-04-11 21:25:51,MSFT,short_trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:25:51,META,trend,536.69,535.75,538.57,537.36,27.64,55.87,1
2025-04-11 21:25:52,AMD,trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:25:52,AMD,reversion,93.06,91.96,90.44,93.94,0,63.47,0
2025-04-11 21:25:52,AMD,short_trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:25:52,NFLX,trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:25:52,NFLX,reversion,915.31,916.19,918.39,916.99,0,55.95,0
2025-04-11 21:25:52,NFLX,short_trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:26:53,AAPL,trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:26:53,AAPL,reversion,187.59,188.08,189.61,188.16,0,56.05,0
2025-04-11 21:26:53,AAPL,short_trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:26:53,NVDA,trend,109.11,109.05,108.7,108.8,22.13,38.03,1
2025-04-11 21:26:53,NVDA,reversion,109.11,109.05,108.7,108.8,0,38.03,0
2025-04-11 21:26:53,NVDA,short_trend,109.11,109.05,108.7,108.8,22.13,38.03,0
2025-04-11 21:26:53,TSLA,trend,252.13,252.22,251.77,251.21,23.66,30.99,1
2025-04-11 21:26:53,TSLA,reversion,252.13,252.22,251.77,251.21,0,30.99,0
2025-04-11 21:26:53,TSLA,short_trend,252.13,252.22,251.77,251.21,23.66,30.99,0
2025-04-11 21:26:53,MSFT,trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:26:53,MSFT,reversion,386.65,385.7,383.84,386.81,0,54.69,0
2025-04-11 21:26:53,MSFT,short_trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:26:53,META,trend,536.69,535.75,538.57,537.36,27.64,55.87,1
2025-04-11 21:26:53,AMD,trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:26:53,AMD,reversion,93.06,91.96,90.44,93.94,0,63.47,0
2025-04-11 21:26:53,AMD,short_trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:26:53,NFLX,trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:26:53,NFLX,reversion,915.31,916.19,918.39,916.99,0,55.95,0
2025-04-11 21:26:53,NFLX,short_trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:27:54,AAPL,trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:27:54,AAPL,reversion,187.59,188.08,189.61,188.16,0,56.05,0
2025-04-11 21:27:54,AAPL,short_trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:27:55,NVDA,trend,109.11,109.05,108.7,108.8,22.13,38.03,1
2025-04-11 21:27:55,NVDA,reversion,109.11,109.05,108.7,108.8,0,38.03,0
2025-04-11 21:27:55,NVDA,short_trend,109.11,109.05,108.7,108.8,22.13,38.03,0
2025-04-11 21:27:55,TSLA,trend,252.13,252.22,251.77,251.21,23.66,30.99,1
2025-04-11 21:27:55,TSLA,reversion,252.13,252.22,251.77,251.21,0,30.99,0
2025-04-11 21:27:55,TSLA,short_trend,252.13,252.22,251.77,251.21,23.66,30.99,0
2025-04-11 21:27:55,MSFT,trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:27:55,MSFT,reversion,386.65,385.7,383.84,386.81,0,54.69,0
2025-04-11 21:27:55,MSFT,short_trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:27:55,META,trend,536.69,535.75,538.57,537.36,27.64,55.87,1
2025-04-11 21:27:55,AMD,trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:27:55,AMD,reversion,93.06,91.96,90.44,93.94,0,63.47,0
2025-04-11 21:27:55,AMD,short_trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:27:55,NFLX,trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:27:55,NFLX,reversion,915.31,916.19,918.39,916.99,0,55.95,0
2025-04-11 21:27:55,NFLX,short_trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:28:56,AAPL,trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:28:56,AAPL,reversion,187.59,188.08,189.61,188.16,0,56.05,0
2025-04-11 21:28:56,AAPL,short_trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:28:56,NVDA,trend,109.11,109.05,108.7,108.8,22.13,38.03,1
2025-04-11 21:28:56,NVDA,reversion,109.11,109.05,108.7,108.8,0,38.03,0
2025-04-11 21:28:56,NVDA,short_trend,109.11,109.05,108.7,108.8,22.13,38.03,0
2025-04-11 21:28:56,TSLA,trend,252.13,252.22,251.77,251.21,23.66,30.99,1
2025-04-11 21:28:56,TSLA,reversion,252.13,252.22,251.77,251.21,0,30.99,0
2025-04-11 21:28:56,TSLA,short_trend,252.13,252.22,251.77,251.21,23.66,30.99,0
2025-04-11 21:28:56,MSFT,trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:28:56,MSFT,reversion,386.65,385.7,383.84,386.81,0,54.69,0
2025-04-11 21:28:56,MSFT,short_trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:28:57,META,trend,536.69,535.75,538.57,537.36,27.64,55.87,1
2025-04-11 21:28:57,AMD,trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:28:57,AMD,reversion,93.06,91.96,90.44,93.94,0,63.47,0
2025-04-11 21:28:57,AMD,short_trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:28:57,NFLX,trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:28:57,NFLX,reversion,915.31,916.19,918.39,916.99,0,55.95,0
2025-04-11 21:28:57,NFLX,short_trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:29:58,AAPL,trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:29:58,AAPL,reversion,187.59,188.08,189.61,188.16,0,56.05,0
2025-04-11 21:29:58,AAPL,short_trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:29:58,NVDA,trend,109.11,109.05,108.7,108.8,22.13,38.03,1
2025-04-11 21:29:58,NVDA,reversion,109.11,109.05,108.7,108.8,0,38.03,0
2025-04-11 21:29:58,NVDA,short_trend,109.11,109.05,108.7,108.8,22.13,38.03,0
2025-04-11 21:29:58,TSLA,trend,252.13,252.22,251.77,251.21,23.66,30.99,1
2025-04-11 21:29:58,TSLA,reversion,252.13,252.22,251.77,251.21,0,30.99,0
2025-04-11 21:29:58,TSLA,short_trend,252.13,252.22,251.77,251.21,23.66,30.99,0
2025-04-11 21:29:58,MSFT,trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:29:58,MSFT,reversion,386.65,385.7,383.84,386.81,0,54.69,0
2025-04-11 21:29:58,MSFT,short_trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:29:58,META,trend,536.69,535.75,538.57,537.36,27.64,55.87,1
2025-04-11 21:29:58,AMD,trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:29:58,AMD,reversion,93.06,91.96,90.44,93.94,0,63.47,0
2025-04-11 21:29:58,AMD,short_trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:29:59,NFLX,trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:29:59,NFLX,reversion,915.31,916.19,918.39,916.99,0,55.95,0
2025-04-11 21:29:59,NFLX,short_trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:30:59,AAPL,trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:30:59,AAPL,reversion,187.59,188.08,189.61,188.16,0,56.05,0
2025-04-11 21:30:59,AAPL,short_trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:30:59,NVDA,trend,109.11,109.05,108.7,108.8,22.13,38.03,1
2025-04-11 21:30:59,NVDA,reversion,109.11,109.05,108.7,108.8,0,38.03,0
2025-04-11 21:30:59,NVDA,short_trend,109.11,109.05,108.7,108.8,22.13,38.03,0
2025-04-11 21:31:00,TSLA,trend,252.13,252.22,251.77,251.21,23.66,30.99,1
2025-04-11 21:31:00,TSLA,reversion,252.13,252.22,251.77,251.21,0,30.99,0
2025-04-11 21:31:00,TSLA,short_trend,252.13,252.22,251.77,251.21,23.66,30.99,0
2025-04-11 21:31:00,MSFT,trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:31:00,MSFT,reversion,386.65,385.7,383.84,386.81,0,54.69,0
2025-04-11 21:31:00,MSFT,short_trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:31:00,META,trend,536.69,535.75,538.57,537.36,27.64,55.87,1
2025-04-11 21:31:00,AMD,trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:31:00,AMD,reversion,93.06,91.96,90.44,93.94,0,63.47,0
2025-04-11 21:31:00,AMD,short_trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:31:00,NFLX,trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:31:00,NFLX,reversion,915.31,916.19,918.39,916.99,0,55.95,0
2025-04-11 21:31:00,NFLX,short_trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:32:01,AAPL,trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:32:01,AAPL,reversion,187.59,188.08,189.61,188.16,0,56.05,0
2025-04-11 21:32:01,AAPL,short_trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:32:01,NVDA,trend,109.11,109.05,108.7,108.8,22.13,38.03,1
2025-04-11 21:32:01,NVDA,reversion,109.11,109.05,108.7,108.8,0,38.03,0
2025-04-11 21:32:01,NVDA,short_trend,109.11,109.05,108.7,108.8,22.13,38.03,0
2025-04-11 21:32:01,TSLA,trend,252.13,252.22,251.77,251.21,23.66,30.99,1
2025-04-11 21:32:01,TSLA,reversion,252.13,252.22,251.77,251.21,0,30.99,0
2025-04-11 21:32:01,TSLA,short_trend,252.13,252.22,251.77,251.21,23.66,30.99,0
2025-04-11 21:32:02,MSFT,trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:32:02,MSFT,reversion,386.65,385.7,383.84,386.81,0,54.69,0
2025-04-11 21:32:02,MSFT,short_trend,386.65,385.7,383.84,386.81,42.17,54.69,0
2025-04-11 21:32:02,META,trend,536.69,535.75,538.57,537.36,27.64,55.87,1
2025-04-11 21:32:02,AMD,trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:32:02,AMD,reversion,93.06,91.96,90.44,93.94,0,63.47,0
2025-04-11 21:32:02,AMD,short_trend,93.06,91.96,90.44,93.94,36.27,63.47,0
2025-04-11 21:32:02,NFLX,trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:32:02,NFLX,reversion,915.31,916.19,918.39,916.99,0,55.95,0
2025-04-11 21:32:02,NFLX,short_trend,915.31,916.19,918.39,916.99,22.05,55.95,0
2025-04-11 21:33:03,AAPL,trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:33:03,AAPL,reversion,187.59,188.08,189.61,188.16,0,56.05,0
2025-04-11 21:33:03,AAPL,short_trend,187.59,188.08,189.61,188.16,36.79,56.05,0
2025-04-11 21:33:03,NVDA,trend,109.11,109.05,108.7,108.8,22.13,38.03,1
